seq,HOTA(0),LocA(0),HOTALocA(0),HOTA___5,HOTA___10,HOTA___15,HOTA___20,HOTA___25,HOTA___30,HOTA___35,HOTA___40,HOTA___45,HOTA___50,HOTA___55,HOTA___60,HOTA___65,HOTA___70,HOTA___75,HOTA___80,HOTA___85,HOTA___90,HOTA___95,HOTA___AUC,DetA___5,DetA___10,DetA___15,DetA___20,DetA___25,DetA___30,DetA___35,DetA___40,DetA___45,DetA___50,DetA___55,DetA___60,DetA___65,DetA___70,DetA___75,DetA___80,DetA___85,DetA___90,DetA___95,DetA___AUC,AssA___5,AssA___10,AssA___15,AssA___20,AssA___25,AssA___30,AssA___35,AssA___40,AssA___45,AssA___50,AssA___55,AssA___60,AssA___65,AssA___70,AssA___75,AssA___80,AssA___85,AssA___90,AssA___95,AssA___AUC,DetRe___5,DetRe___10,DetRe___15,DetRe___20,DetRe___25,DetRe___30,DetRe___35,DetRe___40,DetRe___45,DetRe___50,DetRe___55,DetRe___60,DetRe___65,DetRe___70,DetRe___75,DetRe___80,DetRe___85,DetRe___90,DetRe___95,DetRe___AUC,DetPr___5,DetPr___10,DetPr___15,DetPr___20,DetPr___25,DetPr___30,DetPr___35,DetPr___40,DetPr___45,DetPr___50,DetPr___55,DetPr___60,DetPr___65,DetPr___70,DetPr___75,DetPr___80,DetPr___85,DetPr___90,DetPr___95,DetPr___AUC,AssRe___5,AssRe___10,AssRe___15,AssRe___20,AssRe___25,AssRe___30,AssRe___35,AssRe___40,AssRe___45,AssRe___50,AssRe___55,AssRe___60,AssRe___65,AssRe___70,AssRe___75,AssRe___80,AssRe___85,AssRe___90,AssRe___95,AssRe___AUC,AssPr___5,AssPr___10,AssPr___15,AssPr___20,AssPr___25,AssPr___30,AssPr___35,AssPr___40,AssPr___45,AssPr___50,AssPr___55,AssPr___60,AssPr___65,AssPr___70,AssPr___75,AssPr___80,AssPr___85,AssPr___90,AssPr___95,AssPr___AUC,LocA___5,LocA___10,LocA___15,LocA___20,LocA___25,LocA___30,LocA___35,LocA___40,LocA___45,LocA___50,LocA___55,LocA___60,LocA___65,LocA___70,LocA___75,LocA___80,LocA___85,LocA___90,LocA___95,LocA___AUC,OWTA___5,OWTA___10,OWTA___15,OWTA___20,OWTA___25,OWTA___30,OWTA___35,OWTA___40,OWTA___45,OWTA___50,OWTA___55,OWTA___60,OWTA___65,OWTA___70,OWTA___75,OWTA___80,OWTA___85,OWTA___90,OWTA___95,OWTA___AUC,HOTA_TP___5,HOTA_TP___10,HOTA_TP___15,HOTA_TP___20,HOTA_TP___25,HOTA_TP___30,HOTA_TP___35,HOTA_TP___40,HOTA_TP___45,HOTA_TP___50,HOTA_TP___55,HOTA_TP___60,HOTA_TP___65,HOTA_TP___70,HOTA_TP___75,HOTA_TP___80,HOTA_TP___85,HOTA_TP___90,HOTA_TP___95,HOTA_TP___AUC,HOTA_FN___5,HOTA_FN___10,HOTA_FN___15,HOTA_FN___20,HOTA_FN___25,HOTA_FN___30,HOTA_FN___35,HOTA_FN___40,HOTA_FN___45,HOTA_FN___50,HOTA_FN___55,HOTA_FN___60,HOTA_FN___65,HOTA_FN___70,HOTA_FN___75,HOTA_FN___80,HOTA_FN___85,HOTA_FN___90,HOTA_FN___95,HOTA_FN___AUC,HOTA_FP___5,HOTA_FP___10,HOTA_FP___15,HOTA_FP___20,HOTA_FP___25,HOTA_FP___30,HOTA_FP___35,HOTA_FP___40,HOTA_FP___45,HOTA_FP___50,HOTA_FP___55,HOTA_FP___60,HOTA_FP___65,HOTA_FP___70,HOTA_FP___75,HOTA_FP___80,HOTA_FP___85,HOTA_FP___90,HOTA_FP___95,HOTA_FP___AUC,MOTA,MOTP,MODA,CLR_Re,CLR_Pr,MTR,PTR,MLR,sMOTA,CLR_F1,FP_per_frame,MOTAL,MOTP_sum,CLR_TP,CLR_FN,CLR_FP,IDSW,MT,PT,ML,Frag,CLR_Frames,IDF1,IDR,IDP,IDTP,IDFN,IDFP,Dets,GT_Dets,IDs,GT_IDs
KITTI-17,0.6590466729795197,0.7609663913249775,0.5015123684519576,0.6590466729795197,0.6581436736326614,0.6577075077263781,0.6577075077263781,0.655102406787539,0.6511766745327333,0.6500730678551947,0.6394290682758452,0.6140955913668396,0.584150933679907,0.5551648942274258,0.5347399605556928,0.4884088258439263,0.4158437076298762,0.3472771853243388,0.25372063063831196,0.1389871811134231,0.06147775346096256,0.008896775208238358,0.48585000097711545,0.6843403205918619,0.6801968019680197,0.6781326781326781,0.6781326781326781,0.6760736196319018,0.6678876678876678,0.6658536585365854,0.6517533252720678,0.6320191158900836,0.6032863849765259,0.5755478662053056,0.5505107832009081,0.49780701754385964,0.42887029288702927,0.3538156590683845,0.25666973321067155,0.13738551207327226,0.05809450038729667,0.005891016200294551,0.49906677009458383,0.6346878944524654,0.6368055449385372,0.6378975378546919,0.6378975378546919,0.6347817026383726,0.6348838013383219,0.6346664738306684,0.6273378554462106,0.5966803627530997,0.5656224337507377,0.5355037832293984,0.519420934413828,0.4791880643611572,0.4032127942723074,0.3408595418426228,0.25080541287922387,0.14060752274630559,0.06505803725671334,0.013436155395730717,0.4731238626976361,0.8125915080527086,0.8096632503660323,0.808199121522694,0.808199121522694,0.8067349926793558,0.8008784773060029,0.7994143484626647,0.7891654465592972,0.7745241581259151,0.7525622254758418,0.7306002928257687,0.7101024890190337,0.664714494875549,0.6002928257686676,0.5226939970717424,0.4084919472913616,0.24158125915080528,0.10980966325036604,0.01171303074670571,0.629575402635432,0.8125915080527086,0.8096632503660323,0.808199121522694,0.808199121522694,0.8067349926793558,0.8008784773060029,0.7994143484626647,0.7891654465592972,0.7745241581259151,0.7525622254758418,0.7306002928257687,0.7101024890190337,0.664714494875549,0.6002928257686676,0.5226939970717424,0.4084919472913616,0.24158125915080528,0.10980966325036604,0.01171303074670571,0.629575402635432,0.755503939322004,0.7578817502573952,0.7591303993502885,0.7591303993502885,0.7571994619206575,0.7526144040811524,0.7508211936177971,0.7423208110630365,0.7228075508314079,0.7011511431017707,0.6781930392477578,0.6606569146580145,0.6218200210364556,0.553796954511503,0.4893872494406178,0.3865208071452581,0.23891764666287593,0.11987329014023014,0.02569870573674003,0.5912329306039605,0.7636045575157078,0.7660344361350556,0.7673058387666656,0.7673058387666656,0.7654149958146207,0.7669731802481927,0.7671275408206394,0.7632010215725235,0.7438617163012928,0.7246599103369592,0.6997330231710915,0.6894548571909486,0.6588569948392033,0.5884107553388191,0.5233926367634356,0.41415246352262713,0.2586135677006211,0.12871432973315675,0.031819975842424617,0.6099282968621395,0.7609663913249775,0.7634559547783303,0.764632973502143,0.764632973502143,0.7655716722371171,0.7691824373332268,0.7699873787628597,0.7751064372229514,0.7816375964683684,0.7905456576588852,0.7982786681751223,0.8048410851863395,0.8168540407500838,0.8317394269108243,0.8477307159966498,0.8676274215389146,0.8963616827954041,0.9247931889984708,0.9651579416240836,0.8136370339350998,0.7181517898717007,0.7180515631666353,0.7180168728627842,0.7180168728627842,0.7156120542800803,0.7130671581850352,0.7122931178022435,0.7036144958972638,0.6798112647136778,0.6524308986571046,0.6254911836602539,0.6073237179427884,0.5643786425372762,0.49198145052410647,0.42209624064395945,0.32008122640706077,0.18430448282971307,0.08452219331565798,0.012545042896208435,0.5453573825819124,555.0,553.0,552.0,552.0,551.0,547.0,546.0,539.0,529.0,514.0,499.0,485.0,454.0,410.0,357.0,279.0,165.0,75.0,8.0,430.0,128.0,130.0,131.0,131.0,132.0,136.0,137.0,144.0,154.0,169.0,184.0,198.0,229.0,273.0,326.0,404.0,518.0,608.0,675.0,253.0,128.0,130.0,131.0,131.0,132.0,136.0,137.0,144.0,154.0,169.0,184.0,198.0,229.0,273.0,326.0,404.0,518.0,608.0,675.0,253.0,0.5226939970717424,0.7910717567968544,0.5373352855051244,0.7686676427525623,0.7686676427525623,0.5555555555555556,0.4444444444444444,0.0,0.3620976168643463,0.7686676427525623,1.089655172413793,0.5358711566617862,415.3126723183485,525,158,158,10,5,4,0,41.0,145,0.6544655929721815,0.6544655929721815,0.6544655929721815,447,236,236,683,683,10,9
PETS09-S2L1,0.7260847868874557,0.7179607505511512,0.5213003785574903,0.7260847868874557,0.7260847868874557,0.7256054490080481,0.7252934754972982,0.7247096503399585,0.719498511497142,0.7166602911765847,0.7087776804649142,0.6999348879496514,0.6856986060083906,0.662681639025995,0.6087321080599997,0.5110930815257958,0.3709155578594923,0.24696180076909102,0.15780827107936163,0.07135800865414285,0.018879168391165175,0.002872149510856002,0.5162973637154105,0.9044884067219741,0.9044884067219741,0.9032738095238095,0.9024649383765406,0.9012529199405394,0.8920118343195266,0.8852389976837229,0.8757594804106432,0.863267429760666,0.8418020983336763,0.807956381260097,0.7333978702807358,0.5843213590514953,0.3975960037464877,0.24191982244416702,0.12687224669603525,0.04823791125160988,0.008561450940633097,0.0006706158488878954,0.6222937885954327,0.5828699559124974,0.5828699559124974,0.5828833539497117,0.5829042251162369,0.582748821862919,0.5803489237802713,0.5801845312883587,0.5736344413761468,0.5675053065594221,0.5585428917468409,0.5435280479093204,0.5052575067355013,0.447041912702892,0.34602548759504165,0.2521088616175229,0.19628761269375014,0.10555940891646275,0.04163114425504302,0.012300995907553285,0.4328543887283152,0.9499553172475425,0.9499553172475425,0.9492850759606791,0.9488382484361036,0.9481680071492404,0.943029490616622,0.9392314566577301,0.9338695263628239,0.9267202859696158,0.9142091152815014,0.8938784629133154,0.8462913315460232,0.7377122430741734,0.5690348525469169,0.3896336014298481,0.225201072386059,0.09204647006255585,0.016979445933869526,0.0013404825737265416,0.6934410422839942,0.9497431315613134,0.9497431315613134,0.9490730399821309,0.9486263122626759,0.9479562206834934,0.942818851909761,0.9390216662943935,0.9336609336609336,0.9265132901496538,0.914004914004914,0.8936788027697119,0.8461023006477552,0.7375474648201921,0.5689077507259326,0.3895465713647532,0.22515077060531605,0.09202591020772839,0.016975653339289704,0.0013401831583649765,0.6932861526162961,0.610161297341913,0.610161297341913,0.6102251078977862,0.6102958883480764,0.6102031289902056,0.6090295540755087,0.6092839537201954,0.605567766696824,0.6017751090657043,0.5959979628821674,0.5844268970449467,0.5565588089854816,0.511611031798402,0.4237030886567873,0.3307476314422906,0.2743085585464928,0.16400900041461894,0.07439740017022466,0.021739448467559066,0.4744317332572157,0.9262822926046422,0.9262822926046422,0.9261896124329024,0.9259566744904018,0.9255772515398432,0.9213807407526551,0.9189357108332171,0.9143794777351517,0.9092831130391681,0.9001704148511984,0.8856671516081026,0.8479039990354099,0.761571057718058,0.6338190913339866,0.504770377612733,0.40191443192925574,0.24536067043578885,0.10750803335372436,0.034528997653369094,0.7167095469244342,0.7179607505511512,0.7179607505511512,0.7183836898989842,0.7186408365875906,0.7189955514513419,0.72139088779487,0.7229890372417731,0.7249746851853568,0.7272617166480162,0.7307120753158511,0.7353710798645058,0.7441267764728575,0.7614115218646907,0.7869806292636444,0.8158430846590603,0.8462023279984964,0.8785578624883026,0.9210370356437412,0.9569704170934598,0.7718826692934129,0.7441104849973003,0.7441104849973003,0.7438564840951294,0.7436947115351127,0.7433328925147411,0.7397879087768426,0.7381920904833968,0.7319151071492822,0.725202509637151,0.7145802984344383,0.6970279879714,0.6539075226274822,0.5742719670750256,0.4437347882588422,0.3134167891233886,0.21024790337773153,0.09857165400179851,0.02658709767995796,0.004060698296297902,0.5468741779490852,4252.0,4252.0,4249.0,4247.0,4244.0,4221.0,4204.0,4180.0,4148.0,4092.0,4001.0,3788.0,3302.0,2547.0,1744.0,1008.0,412.0,76.0,6.0,3103.842105263158,224.0,224.0,227.0,229.0,232.0,255.0,272.0,296.0,328.0,384.0,475.0,688.0,1174.0,1929.0,2732.0,3468.0,4064.0,4400.0,4470.0,1372.157894736842,225.0,225.0,228.0,230.0,233.0,256.0,273.0,297.0,329.0,385.0,476.0,689.0,1175.0,1930.0,2733.0,3469.0,4065.0,4401.0,4471.0,1373.157894736842,0.8288650580875782,0.7307347089581409,0.8357908847184986,0.9180071492403932,0.9178020996202815,0.9473684210526315,0.05263157894736842,0.0,0.5816775958688564,0.9179046129788898,0.4628930817610063,0.8354576939915473,3002.588919109001,4109,367,368,31,18,1,0,39.0,795,0.6661454261141517,0.6662198391420912,0.6660710297073933,2982,1494,1495,4477,4476,44,19
TUD-Campus,0.6165009886454798,0.7225906303042495,0.4454778379685302,0.6165009886454798,0.6165009886454798,0.6144117390890069,0.6134534562840752,0.6125963305978418,0.6125963305978418,0.6125963305978418,0.6125963305978418,0.5965462433594988,0.5689550277095607,0.5530644858380321,0.5153042549358476,0.4719790230415968,0.3911744261746712,0.2548294866369891,0.1745774890116663,0.08360845289536582,0.023631188348975117,0.0,0.44973276700040066,0.7076502732240437,0.7076502732240437,0.6983695652173914,0.6937669376693767,0.6891891891891891,0.6891891891891891,0.6891891891891891,0.6891891891891891,0.6622340425531915,0.6233766233766234,0.5862944162436549,0.5169902912621359,0.4671361502347418,0.3766519823788546,0.2450199203187251,0.16171003717472118,0.06837606837606838,0.01461038961038961,0.0,0.48876809092740625,0.5370922380475388,0.5370922380475388,0.5405473032217085,0.5424374131910856,0.5445155991251683,0.5445155991251683,0.5445155991251683,0.5445155991251683,0.5373740967684346,0.5192845086210626,0.5217179577711818,0.5136237172011994,0.4768721026607732,0.40625680695122696,0.26503178670207356,0.18846881864660617,0.10223421091001535,0.038221640741710916,0.0,0.4160166966306753,0.7214484679665738,0.7214484679665738,0.7158774373259053,0.713091922005571,0.7103064066852368,0.7103064066852368,0.7103064066852368,0.7103064066852368,0.6935933147632312,0.6685236768802229,0.6434540389972145,0.5933147632311978,0.5543175487465181,0.4763231197771588,0.3426183844011142,0.24233983286908078,0.11142061281337047,0.025069637883008356,0.0,0.5296877290719836,0.9736842105263158,0.9736842105263158,0.9661654135338346,0.9624060150375939,0.9586466165413534,0.9586466165413534,0.9586466165413534,0.9586466165413534,0.9360902255639098,0.9022556390977443,0.868421052631579,0.8007518796992481,0.7481203007518797,0.6428571428571429,0.462406015037594,0.32706766917293234,0.15037593984962405,0.03383458646616541,0.0,0.7148793035219627,0.5943426539502998,0.5943426539502998,0.598091032141835,0.6001522372079701,0.6024505420321493,0.6024505420321493,0.6024505420321493,0.6024505420321493,0.5990707183754018,0.5896857999850957,0.5948085095469401,0.5957584316540873,0.5695306484355603,0.49763265100675524,0.3708207556086292,0.28736665201939604,0.15740200927788955,0.06911375661375661,0.0,0.48041687778434283,0.8702252081562425,0.8702252081562425,0.8740327787959613,0.8765169098143235,0.8795620741665365,0.8795620741665365,0.8795620741665365,0.8795620741665365,0.8764134217810994,0.8562118223621964,0.8466602688138145,0.8180318009203161,0.7840954604010286,0.7250366123367186,0.5501886611289629,0.4049554958984435,0.25375863419454825,0.08232490177838259,0.0,0.6951013411160226,0.7225906303042495,0.7225906303042495,0.7272843983388435,0.7294878860228198,0.7314022498227162,0.7314022498227162,0.7314022498227162,0.7314022498227162,0.7385404893673521,0.7480308423995022,0.756530137225436,0.7715037128920241,0.7817000542136954,0.7993087918412931,0.829038872239758,0.8510971656408501,0.8810147121528147,0.9208982938226432,1.0,0.7844855587398104,0.6224824272990646,0.6224824272990646,0.6220656060125698,0.6219386927504682,0.621910699858635,0.621910699858635,0.621910699858635,0.621910699858635,0.610507232590668,0.5891977503778274,0.5793975553497315,0.5520330915453867,0.514138672940013,0.4398971581150705,0.30133828594256845,0.21371359809766816,0.10672862048244265,0.030954849259673865,0.0,0.469185198289303,259.0,259.0,257.0,256.0,255.0,255.0,255.0,255.0,249.0,240.0,231.0,213.0,199.0,171.0,123.0,87.0,40.0,9.0,0.0,190.1578947368421,100.0,100.0,102.0,103.0,104.0,104.0,104.0,104.0,110.0,119.0,128.0,146.0,160.0,188.0,236.0,272.0,319.0,350.0,359.0,168.8421052631579,7.0,7.0,9.0,10.0,11.0,11.0,11.0,11.0,17.0,26.0,35.0,53.0,67.0,95.0,143.0,179.0,226.0,257.0,266.0,75.84210526315789,0.584958217270195,0.7479911257497425,0.6072423398328691,0.6740947075208914,0.9097744360902256,0.625,0.375,0.0,0.41508036888979855,0.7744,0.3380281690140845,0.6047267688384625,181.01385243143767,242,117,24,8,5,3,0,12.0,71,0.5824,0.5069637883008357,0.6842105263157895,182,177,84,266,359,14,8
TUD-Stadtmitte,0.7230197917108216,0.740818629578079,0.535626531253039,0.7230197917108216,0.7210670641521177,0.7191825584842916,0.7191825584842916,0.7182175773704332,0.7154222537440796,0.7133563231844118,0.7130414389780632,0.711949556492109,0.6981515809097297,0.6868153370126779,0.6522276095950809,0.5828728658248289,0.4331046306095829,0.27838632386411205,0.15231033632202942,0.055373992458637424,0.017692323723634475,0.004108789625754293,0.5271306796077204,0.7575496117342536,0.7560344827586207,0.7545219638242894,0.7545219638242894,0.75,0.7440068493150684,0.7410256410256411,0.7395388556789069,0.7350936967632027,0.7204391891891891,0.704602510460251,0.6683046683046683,0.6014150943396226,0.45604002859185133,0.28517350157728705,0.14438202247191012,0.04515135967162647,0.01242544731610338,0.0009828009828009828,0.5458531414647149,0.6900638731882051,0.6877169267568379,0.6854983383206866,0.6854983383206866,0.6877819845918057,0.6879358726649456,0.6867201560297624,0.6874934153840543,0.6895341005115304,0.6765534652207243,0.6694771877092955,0.6365373083465885,0.5649023127493961,0.4113227113739703,0.2717606821318589,0.16067401019433034,0.06791111193792271,0.025191714292346443,0.017177589852008457,0.5099868999777345,0.759515570934256,0.7586505190311419,0.7577854671280276,0.7577854671280276,0.7551903114186851,0.7517301038062284,0.75,0.7491349480968859,0.7465397923875432,0.7378892733564014,0.7283737024221453,0.7058823529411765,0.6617647058823529,0.5519031141868512,0.39100346020761245,0.222318339100346,0.07612456747404844,0.02162629757785467,0.0017301038062283738,0.5728920050992534,0.996594778660613,0.9954597048808173,0.9943246311010215,0.9943246311010215,0.9909194097616345,0.9863791146424518,0.9841089670828603,0.9829738933030647,0.9795686719636776,0.9682179341657208,0.9557321225879682,0.9262202043132803,0.8683314415437003,0.7241770715096482,0.5130533484676504,0.2917139614074915,0.09988649262202043,0.028376844494892167,0.0022701475595913734,0.7517175458510066,0.6981548336384349,0.696799141573948,0.6954771785966608,0.6954771785966608,0.6977954549792695,0.6987976414295922,0.6983247825171398,0.6991112529596418,0.7011821470180456,0.6942577613683693,0.6904580876013262,0.6708065611249169,0.6219424004732328,0.5017797105266147,0.3672273719851337,0.2300109582728788,0.1104681632576619,0.04336675460002781,0.03359683794466403,0.5392123272875905,0.9360641614914825,0.934870334027439,0.9337124776252183,0.9337124776252183,0.9326255789228994,0.9298237930522476,0.9289337026876583,0.9291403235914547,0.9298458271166028,0.9224772964675942,0.9159546592126492,0.8926951154289536,0.8434912341538026,0.7142340257961881,0.5311805187373616,0.3672864727817599,0.16879239257240816,0.06031864435415826,0.03393425238600212,0.7283733309490051,0.740818629578079,0.741575036502781,0.7422521493677477,0.7422521493677477,0.7440477274513863,0.7461882017830866,0.747116373129941,0.7475643710433597,0.748677350687313,0.7518480448643969,0.7547355405484505,0.7603699940961646,0.7692232389813003,0.7878200530092591,0.8130681627395848,0.8432381838390415,0.8855848571968123,0.917871790026733,0.9561989972791373,0.786339518499596,0.7239573582923539,0.7223135077170971,0.7207362059171359,0.7207362059171359,0.7206984744898848,0.719125931232109,0.7176629550299513,0.7176526625399535,0.7174710058532047,0.7065561158453557,0.6983047886839852,0.6703136974212396,0.6114183615568517,0.4764559636976681,0.32597448836057386,0.18899941556257677,0.07190065384234036,0.023341026322391625,0.0054515147972641256,0.5399510701620563,878.0,877.0,876.0,876.0,873.0,869.0,867.0,866.0,863.0,853.0,842.0,816.0,765.0,638.0,452.0,257.0,88.0,25.0,2.0,662.2631578947369,278.0,279.0,280.0,280.0,283.0,287.0,289.0,290.0,293.0,303.0,314.0,340.0,391.0,518.0,704.0,899.0,1068.0,1131.0,1154.0,493.7368421052632,3.0,4.0,5.0,5.0,8.0,12.0,14.0,15.0,18.0,28.0,39.0,65.0,116.0,243.0,429.0,624.0,793.0,856.0,879.0,218.73684210526315,0.71280276816609,0.7511113405258881,0.722318339100346,0.7422145328719724,0.9738933030646992,0.6,0.4,0.0,0.5280739880373807,0.8424153166421208,0.12849162011173185,0.7214174803761607,644.453530171212,858,298,23,11,6,4,0,15.0,179,0.7324496809032891,0.6453287197231834,0.8467650397275823,746,410,135,881,1156,20,10
COMBINED,0.712821114450979,0.7255543722320342,0.5171904762092191,0.712821114450979,0.7123854725847933,0.7115787109176875,0.711314257301059,0.7104287185062459,0.706018900846547,0.7036529804187809,0.6970990205607699,0.687417706910339,0.6709345955553977,0.6496062052482314,0.6032696089916094,0.5184796611420739,0.3867779399955795,0.2637392904226401,0.16935290984567802,0.07907304698197996,0.026545841995101353,0.004078391112904374,0.5118197038835998,0.8446781298848941,0.8438920454545454,0.8420604512558536,0.8412765957446808,0.8391895721167469,0.8311468472280998,0.8259952173301449,0.8178126312841338,0.8049221357063404,0.7826146663004669,0.7522948164146869,0.690454486261232,0.5713593995884275,0.40868149755832883,0.2596797671033479,0.14370044052863437,0.05742913000977517,0.0144576430134417,0.0012340917855765523,0.5880462928720714,0.6015474098712337,0.6013720170528546,0.6013158094245055,0.6014287990406825,0.601424256029974,0.5997287844078993,0.5994314573062886,0.5942033980372106,0.5870668513286689,0.5751914075940139,0.5609346398372564,0.5270937163484454,0.47049398191688485,0.3660483182160037,0.26786227548084135,0.1995846913738818,0.1088741333527105,0.04874112098173423,0.013478149894698897,0.44872743249977826,0.8906203176505844,0.8901708121066827,0.8891219658375786,0.888672460293677,0.8874737788432724,0.8828288882229548,0.8798321845969433,0.8750374587953251,0.8673958645489961,0.8539106982319449,0.8350314653880732,0.7944261312556188,0.7072220557386875,0.5642792927779443,0.40095894516032365,0.24438118070122866,0.1056338028169014,0.027719508540605335,0.00239736290080911,0.6572165354951659,0.9424449024892976,0.9419692405263992,0.9408593626129698,0.9403837006500714,0.9391152687490091,0.9342000951323925,0.9310290153797368,0.9259552877754875,0.9178690344062154,0.9035991755192643,0.8836213730775329,0.840653242429047,0.7483748216267639,0.5971143174250833,0.4242904709053433,0.2586015538290788,0.11178056128111621,0.02933248771206596,0.0025368638021246235,0.6954595144909999,0.6360405810782638,0.6360111157589016,0.6361364792062991,0.6362912829930121,0.6364543817943298,0.6353146411075401,0.6352947186334429,0.6319245574035871,0.627537942398757,0.6199231117936096,0.6092727107710609,0.5852391685904176,0.5425356889723674,0.45445012129492535,0.35991511299058193,0.28722013930730167,0.1744828349049466,0.088383199178264,0.025201250786787668,0.4977699494191787,0.9100951380010338,0.9101900291520207,0.910261381998122,0.9102025423827507,0.9097356031641243,0.9064812697534943,0.9045863785377352,0.9010951055998616,0.8958184646113274,0.8858284791609206,0.8719780005920392,0.8391033462598636,0.7659183260570952,0.6466405216367835,0.5138032547344181,0.39871369488386244,0.23938143376496643,0.10850311075529302,0.03310014358947598,0.708496643401852,0.7255543722320342,0.7258832746335047,0.7265949903898208,0.7268768868704552,0.7275550146094883,0.7299183387063334,0.7312868682863397,0.7332319987613536,0.7359082785771913,0.7400014151034113,0.7448064835453337,0.7532803398006469,0.7688658195565609,0.7925554500777241,0.8202349761210717,0.8496613512502936,0.8837412381927013,0.9221253150209825,0.9609677518819814,0.7788973770324856,0.7319496876571534,0.731658265037834,0.7311929256801731,0.7310767473630622,0.7305807670524354,0.7276385751003928,0.7262224787197937,0.7210757459698862,0.7135960755611592,0.7008295773407538,0.6843961384244035,0.647098927435243,0.5768394240201862,0.4544815575196451,0.3277221009102715,0.2208500453426251,0.10724173037787692,0.03675703904467632,0.005684365974239814,0.5424680091858849,5944.0,5941.0,5934.0,5931.0,5923.0,5892.0,5872.0,5840.0,5789.0,5699.0,5573.0,5302.0,4720.0,3766.0,2676.0,1631.0,705.0,185.0,16.0,4386.263157894737,730.0,733.0,740.0,743.0,751.0,782.0,802.0,834.0,885.0,975.0,1101.0,1372.0,1954.0,2908.0,3998.0,5043.0,5969.0,6489.0,6658.0,2287.7368421052633,363.0,366.0,373.0,376.0,384.0,415.0,435.0,467.0,518.0,608.0,734.0,1005.0,1587.0,2541.0,3631.0,4676.0,5602.0,6122.0,6291.0,1920.7368421052631,0.7643092598142044,0.7400364447209624,0.7732993706922385,0.8591549295774648,0.909148565086412,0.7391304347826086,0.2608695652173913,0.0,0.5409602897857355,0.8834450350512287,0.4815126050420168,0.7730329410772575,4243.368974029999,5734,940,573,60,34,12,0,107.0,1190,0.6712888067175102,0.6528318849265807,0.6908197241160615,4357,2317,1950,6307,6674,88,46
